,gmap_id,Nombre,Estado,Promedio,Valoraciones,Categoria1,Categoria2,Categoria3,Categoria4,Categoria5,Takeout,Delivery,Asientos Discapacitados,Estacionamiento Discapacitados,Almuerzo,Cena,Comer Solo,Grupos,Turistas,Debito,NFC,Credito,Servicio Rapido
185533,0x863f5c3cee498e89:0x761130171d577c67,Jack in the Box,Texas,3.3,721.0,159.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
185538,0x8640b48c9a0b9dcf:0xf9e90cbe4df8346e,GRILL GYRO,Texas,4.9,8.0,48.0,32.0,59.0,159.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185539,0x86411e6d1bce7e2b:0x4a5c01a4f54ee461,Circle K,Texas,4.1,5.0,21.0,29.0,159.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
185540,0x863f5dd0e6c3ef13:0x7a87af682d32e80f,Wazabi,Texas,4.6,164.0,32.0,48.0,35.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
185543,0x8640dd4b667307a5:0xc37b02ca1c6b3f7b,Gunso,Texas,4.5,58.0,196.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185544,0x8640a1e99262b64f:0x69881f6fa73736c9,Circle K,Texas,4.8,6.0,37.0,56.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
185545,0x8665af3441c05cf7:0xf11335c7ffd59ea8,Taqueria Los Lagos,Texas,4.1,52.0,159.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
185548,0x8665a6db5a67f1fd:0x897e87394dd4850b,Stars Drive-in,Texas,4.2,456.0,149.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
185551,0x8665754393f935e7:0x799c68e8783afc57,Camila's Sweets,Texas,4.4,148.0,48.0,34.0,35.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185588,0x864a302b6e5bd869:0x824b2d51db7a3b1,Saucy's Pizza And Wings,Texas,4.3,27.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185637,0x86fa1562df7507cd:0xee095cd323e22f4d,The Oil Ring,Texas,4.0,25.0,85.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
185638,0x86fa06709a5f148b:0xa0fa068486b2ebc9,Selby Drive In,Texas,3.7,56.0,159.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
185652,0x864c18145f82fa1b:0x14a3f43e3ab82c42,Thai Jasmine Thai Cuisine,Texas,4.0,274.0,159.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
185666,0x8639423f091f4e67:0x724e8072d775c903,Pizza Hut,Texas,3.8,106.0,159.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185678,0x865c58e5a485dac5:0x96b8d25883b887f7,Sazon & Sabor Autentico Sabor Mexicano,Texas,4.3,28.0,86.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185679,0x865c43548c854b8d:0xeffb5bf47a9a13ae,Speedy's Tacos To Go,Texas,2.6,8.0,86.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185680,0x86418371e18ec8df:0xda8d97d0a1365e6c,Tuscany Italian Restaurant & Pizzaria,Texas,4.3,28.0,4.0,65.0,34.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185707,0x86470e45372880fb:0x8998d8f29a5ab67f,Sally Beauty,Texas,4.1,36.0,159.0,31.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
185708,0x865c58403ece1549:0x141c8fe075cfd2fd,Taquitos El San Luiseño,Texas,4.7,94.0,32.0,48.0,35.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
185719,0x86e75147e3d24bed:0x9292ce30d05b3ded,Raising Cane's Chicken Fingers,Texas,4.5,67.0,21.0,61.0,159.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
185720,0x86e759c4ed62f683:0x2806cf0dd08f34eb,Snack Stop,Texas,5.0,8.0,61.0,62.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185762,0x865dbb7556dd154b:0x57fd9a4c4483a04b,Jalisco’s Mexican Restaurant,Texas,4.6,44.0,48.0,35.0,159.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
185765,0x865c6782fd8e88af:0xba367eb0e2b485ae,Circle K,Texas,4.1,15.0,32.0,48.0,35.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
185776,0x8644b4d3105b8679:0x98db9db7f017a5b1,Rockin' Tomato,Texas,4.2,68.0,159.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185777,0x865b32d273148fe3:0xae5c5e8565f1c3a4,Kohnami Japanese Restaurant,Texas,4.4,13.0,55.0,48.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
185785,0x864c233be22ab3c3:0x219f0976dd6f1f81,Chiladas Fresh Mex Grill,Texas,4.3,8.0,17.0,34.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185790,0x864c261dc63e4f0d:0x92b56c233a45b4e0,Ichiban,Texas,5.0,2.0,32.0,48.0,35.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
185838,0x865c5df6ec162a59:0xae10b3d9c62cb0d5,Little Woodrow's Babcock,Texas,4.1,1104.0,62.0,106.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
185839,0x865c76b96270b355:0x18e0262a7a11f37b,Cypress Grille,Texas,4.6,404.0,37.0,61.0,63.0,106.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
185861,0x86e75a57b26dfa11:0x2cb7f5a9d6cb5bb0,Chili's Grill & Bar,Texas,4.2,1524.0,169.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
185863,0x86e7599837ce37a7:0x440b6646acce428b,The District Pub & Kitchen,Texas,4.3,764.0,32.0,149.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
185865,0x86e759e511758fdb:0x1fd726c8af4425d2,Border Burger Bar,Texas,4.5,793.0,91.0,35.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
185866,0x86e75906a3bb6865:0x7c5d7f31dcee8d3c,El Encanto de Villa,Texas,4.5,46.0,4.0,65.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
185867,0x864c197e65ae4c8b:0x7306527da929c6cb,C WOK,Texas,3.9,108.0,64.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
185868,0x86e759e102a68b87:0xca43feba141b5395,Los Tragones Taqueria,Texas,4.5,568.0,48.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
185869,0x86e7599777d90129:0xb7931a1829afed2,Dewey's Corner Pub,Texas,4.3,234.0,36.0,36.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
185870,0x86e759fe42472731:0x3ac1882164a9809d,Ostioneria Montes,Texas,4.3,198.0,21.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
185874,0x86e759f759007241:0x37a30e81d2ecf252,Memphis Street Pub,Texas,4.2,54.0,159.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
185901,0x865cb9d472c12a9b:0xf205f16fb9c894ec,QuikTrip,Texas,4.4,18.0,61.0,159.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185972,0x864e959d617a30b9:0x54eef50289434c5f,Country View Golf Course,Texas,4.1,78.0,10.0,19.0,159.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185973,0x864c1ff778c91ac7:0x73e95488cb88b51b,7-Eleven - Closed,Texas,2.3,27.0,59.0,159.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
185979,0x864c8f9cbabd4335:0x8f7e9614af3100f4,The Jalapeno Tree,Texas,4.1,1513.0,36.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
185986,0x8640c416cb37f735:0xb584b64d5c84a3ab,Hunan Chef,Texas,4.3,1472.0,17.0,159.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
185990,0x864fa18d6ea9c443:0x99a15e2f9abaa1da,Hunan Chinese Restaurant,Texas,4.4,7.0,59.0,21.0,48.0,159.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
185991,0x86361bf2977aca39:0xfcdd765d579b64c8,Ladyfinger's Cake and Catering,Texas,3.4,16.0,62.0,21.0,35.0,159.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185992,0x863923fd3ac86da3:0xa1f65ccecd379902,Mama Jack's,Texas,4.5,765.0,48.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
185994,0x8640c143e9e830bf:0xe23cc0a6a2d963dd,Subway,Texas,3.9,178.0,131.0,232.0,136.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
185996,0x863ed99c4b119e37:0x23ab8b00993885a1,Pure Cajun Specialty Foods & Catering,Texas,4.6,38.0,161.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185998,0x864d92eb76e40281:0xcbaa1893c8a7b87c,Sweetie Pie's Ribeyes,Texas,4.5,1796.0,159.0,17.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
185999,0x864e4701ebed505b:0xc8860826598f2ef1,Taqueria Mexicano Grille Estilo Jalisco,Texas,4.3,1008.0,166.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
186006,0x864e0590a736cf21:0x9ec5005e51698755,BANKHEAD BISTRO & COFEE BAR,Texas,4.5,15.0,159.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
186008,0x864dd1d2ae1e25a9:0x798364c90105c6d7,The Cottage,Texas,4.7,8.0,17.0,15.0,34.0,35.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
186020,0x864ddff00d56fe1b:0x76b4ded83481cb65,Eagle Mountain Tavern,Texas,4.0,158.0,48.0,35.0,159.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186022,0x865b5407b90c0377:0x2bc4de9ffb7708c6,Papa Murphy's | Take 'N' Bake Pizza,Texas,4.5,74.0,159.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
186023,0x864356f0cb2633a1:0x37d25d17df16ea4a,Eddies Drive In,Texas,4.6,18.0,91.0,21.0,61.0,151.0,64.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
186024,0x864c16d76773926f:0xd9f9385f23d347a6,Sushi Go,Texas,4.7,168.0,48.0,35.0,159.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
186040,0x86685b47e56f4f15:0x9eef807b9b403471,Bill Miller Bar-B-Q,Texas,3.0,36.0,10.0,15.0,19.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
186042,0x864c15ea11036065:0x206f422a342e6797,Jersey Mike's Subs,Texas,4.1,106.0,159.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
186059,0x8640ccada88587f3:0x2a7796d3fb9985de,Quiznos,Texas,4.0,78.0,93.0,15.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
186069,0x865c937a78847619:0x747735ec336f8153,Shell,Texas,4.1,18.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186099,0x864e9ec9d6b10ad3:0x2795d1f00d014269,The Kimchii,Texas,4.4,27.0,159.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
186113,0x864c13df1cc80055:0x355a27f9d77f6328,Noodle Wave,Texas,4.4,863.0,22.0,159.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
186118,0x8640dd1cffb0ad8d:0xbf57b16b4e3dfdf5,Morning Donut Cafe,Texas,4.7,88.0,159.0,159.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
186119,0x8640d7411e188de9:0xf39bd9cb45dde066,Famous Princess Kitchen,Texas,4.3,88.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
186121,0x8640d70bee5ed70f:0xfe1aafb33e56f14d,Mardi Gras Chill Spot,Texas,4.2,73.0,48.0,35.0,159.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186122,0x8640d5b6bff67993:0xbbbdc84ae7cf79c6,Sally Beauty,Texas,3.6,18.0,19.0,159.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
186123,0x8640d74baf32c437:0x8f9f792acaf45870,Royal Seafood Gourmet,Texas,4.1,16.0,91.0,35.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
186124,0x8640c3fe2c43d951:0xcf6fba5be571f1c3,Murphy's Deli - Welcome Dine In,Texas,3.8,56.0,159.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
186126,0x8640d897e3489293:0x124bf78625d26de2,Wendy's,Texas,3.7,686.0,159.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
186140,0x863f83c611941bb5:0xc0eff182254779a7,Big Judy's,Texas,5.0,7.0,166.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186154,0x8640c3e9e708ef37:0x20cbb75cd57438cd,Classic Houston Lounge,Texas,3.4,18.0,131.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186155,0x8640db7691fa96f5:0xf09a93197a2211ff,Viet-vietnamese cuisine,Texas,4.6,28.0,4.0,65.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186162,0x8636395c31fb6447:0xb7ecfd0d399f38a3,Buster’s Fried chicken & funnel cakes,Texas,4.6,24.0,37.0,159.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
186175,0x8640e90f5b50f9ab:0xfd80e8736c1229e6,Subway,Texas,3.4,73.0,116.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
186178,0x864735ed6b57b613:0x72edde49c807b34e,Chipotle Mexican Grill,Texas,3.2,64.0,21.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
186220,0x865b4d32ffb54eff:0x1d25be4f8d56c30f,Plow Burger,Texas,4.0,4.0,141.0,159.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
186232,0x86659d2d3285580b:0xcf46e27d72de9f72,Mis Alitas Elsa,Texas,4.6,53.0,48.0,67.0,34.0,35.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
186233,0x866577c6314abc8b:0xa6a5ecbdfb6268f0,Sugar Mama's Cupcakes,Texas,4.1,25.0,59.0,21.0,55.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186235,0x865c427d72c4458b:0x77489280fb335520,Golden Corral Buffet & Grill,Texas,4.1,2338.0,48.0,37.0,159.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
186239,0x86568db0e778b561:0x7feb6cc63e614e37,McDonald's,Texas,3.5,1256.0,37.0,48.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
186240,0x865ca85195bfc867:0x65552aa0464b7659,Taco Cabana,Texas,3.8,1374.0,35.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
186244,0x8640c491b96c3d01:0x901b510a1b295966,Circle K,Texas,3.6,38.0,21.0,13.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
186245,0x865c5eb094a6df77:0x400f388afa5956bd,Peter Piper Pizza,Texas,4.3,900.0,159.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
186249,0x8655c51cb9488291:0x1a0f5c2eeeeb6bf6,Camacho And Charlie's Grill And Cantina,Texas,4.7,10.0,27.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
186250,0x865c5bc0110f7ced:0x177c437fc35d2431,Whataburger,Texas,3.8,208.0,65.0,21.0,34.0,35.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
186258,0x864c197589d38da7:0xdac69b0d290eb92c,sakura cafe,Texas,4.4,16.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
186259,0x864e9d8d3af776d9:0x144ac8efba42d99a,El Texanito Taqueria & Bar,Texas,5.0,5.0,103.0,48.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186273,0x864c22bf303d2e27:0xf759caa556fe2279,Royal Sweets and Fast Foods,Texas,3.1,378.0,60.0,15.0,19.0,13.0,10.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
186301,0x865c5b8a5145db1d:0x107902d529be3f31,Jay's Cafeteria,Texas,4.4,68.0,35.0,25.0,36.0,157.0,13.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
186322,0x863ebab182848029:0xc772b1e62a1ab024,Banh Mi Deli,Texas,4.5,28.0,134.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186323,0x865c5f2a12e59ebb:0x189b9892e3bb3501,Malt House,Texas,3.0,44.0,26.0,159.0,81.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186325,0x865c5200fe8c9abd:0x8740fad486bac1ff,Culebra Barbacoa,Texas,4.4,27.0,91.0,35.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186339,0x865f8d065e6d98c5:0xb85e1882ad10c727,Las Gordas y sus Jugos,Texas,4.3,8.0,48.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
186340,0x86f5eb6f84087aff:0x675694496ec3eace,Abrajan's Mexican food,Texas,4.5,8.0,159.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
186344,0x864a5802ab0c88c5:0x98c6e42342dc0593,TJ's BBQ,Texas,4.5,18.0,8.0,159.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186360,0x870148d30fd5e9f9:0x3d584d846f442317,Sanchez Bakery,Texas,4.2,48.0,45.0,45.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186440,0x864c3d9415cbc27d:0x7abd6c49d33dad4,Dock Local-Plano,Texas,4.0,17.0,161.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
186442,0x864c3d39b656c3af:0xb111cab565e74a18,Yan Pan Asian,Texas,4.3,4.0,21.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
186450,0x864681803091f4a9:0x8f39ef5335b53dee,Ptarmigan Club,Texas,4.4,38.0,59.0,151.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
186452,0x863f5ea728a54573:0xe9dc79555758d763,2 Clawz,Texas,4.0,98.0,48.0,35.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186475,0x8665779c3c681b9f:0x902292b5947a513e,Juanito's Restaurant,Texas,3.6,37.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186476,0x8644c97ba40fdc59:0xd1b9468608bff6a,La Baby Bar,Texas,4.5,28.0,35.0,159.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
186477,0x8644c9b923f7c815:0x54536ef65f8f9ea9,Delicias luvianos,Texas,4.5,28.0,169.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
186490,0x8640d9f228bb6bbf:0xd03a7091026644da,El Pescador,Texas,4.2,88.0,98.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186500,0x863469ff6700daff:0x4274a546d58b6f1c,Sonic Drive-In,Texas,3.8,595.0,159.0,35.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
186505,0x863437d05e45593d:0x24defffd3b505393,Redwater Diner,Texas,3.8,138.0,159.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186508,0x864e6de3ed220ae7:0xad7574aa787635e,QuikTrip,Texas,3.3,48.0,59.0,93.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186532,0x8640be8c514665b9:0x89e0d699862302b8,Los Taconess de mi Mama,Texas,4.6,8.0,159.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
186535,0x86fbd93e2770d775:0xad4145bfa75c76aa,Starbucks,Texas,3.6,66.0,46.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
186536,0x86f923a10e947fa7:0xcbc81b8c55807e6c,Yo Mama's,Texas,4.2,76.0,17.0,15.0,159.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
186547,0x864dd7fb79c0dedb:0x622069bc97664c6a,Frios Gourmet Pops,Texas,4.9,46.0,163.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
